lag,rho,beta,n_pairs,estimable,series,bartlett_se
1112,-0.003376707858455343,-0.0029713359620632544,321458,True,r_tilde,0.0007269425391632523
1113,-0.000774214713089657,-0.0006813545464230943,320153,True,r_tilde,0.0007269507317730452
1114,0.0048666031495227064,0.004284591184123691,318848,True,r_tilde,0.0007269511624538917
1115,0.0030366345516609373,0.002674366524451029,317543,True,r_tilde,0.0007269681793117531
1116,-0.002095337182014614,-0.0018458620344832296,316238,True,r_tilde,0.0007269748046110476
1117,0.003971566260268854,0.003500087803057491,314933,True,r_tilde,0.0007269779590734954
1118,0.0017167485589334257,0.0015134564390848779,313628,True,r_tilde,0.0007269892918629467
1119,-0.004030375011319425,-0.003552916373044433,312323,True,r_tilde,0.0007269914093587613
1120,0.0035153099393698526,0.0031000989306207006,311018,True,r_tilde,0.0007270030800337329
1121,0.0005754455813109573,0.0005077029874402328,309713,True,r_tilde,0.0007270119582591113
1122,0.00016487346855710732,0.00014559236761167293,308408,True,r_tilde,0.0007270121961647403
1123,-0.0036792092804568163,-0.0032500193142935598,307103,True,r_tilde,0.0007270122156945347
1124,-0.0010483130702768912,-0.0009264692238317623,305798,True,r_tilde,0.0007270219409763527
1125,0.0004008627991674913,0.0003540613241192152,304493,True,r_tilde,0.0007270227305125974
1126,-0.003784578037306966,-0.0033446653485092502,303188,True,r_tilde,0.0007270228459592406
1127,-0.0065376430022736015,-0.005777851980869571,301883,True,r_tilde,0.0007270331361072543
1128,0.0030274300709840687,0.0026771972320915748,300578,True,r_tilde,0.0007270638416551463
1129,-0.005349034706380062,-0.004732497593579481,299273,True,r_tilde,0.000727070425984575
1130,0.0009351353202388201,0.0008276797037679549,297968,True,r_tilde,0.0007270909804429341
1131,0.00455693258673168,0.004036123132547528,296663,True,r_tilde,0.0007270916086427438
1132,0.0011324176440179025,0.001003634324277981,295358,True,r_tilde,0.0007271065259159647
1133,6.429495544874632e-05,5.702127569418123e-05,294053,True,r_tilde,0.000727107447113487
1134,0.0032580481944205985,0.0028896486841062546,292748,True,r_tilde,0.0007271074500830533
1135,-0.00020485347177529172,-0.00018179369418055792,291444,True,r_tilde,0.0007271150752957236
1136,-0.003842280548262792,-0.00341167916795982,290140,True,r_tilde,0.0007271151054411425
1137,0.002377964673195581,0.002111420876832398,288837,True,r_tilde,0.000727125710415782
1138,0.00028817827659916565,0.0002559487323555531,287534,True,r_tilde,0.0007271297723969615
1139,-0.0027983317055190887,-0.0024883219443425602,286231,True,r_tilde,0.0007271298320521686
1140,0.0028083130304811296,0.0024975374007283743,284968,True,r_tilde,0.000727135457052697
1141,-0.001170864525289158,-0.0010413643190221326,283705,True,r_tilde,0.0007271411222082593
1142,-0.0003505278536695686,-0.00031168953713489773,282442,True,r_tilde,0.0007271421069721597
1143,-0.00013684797301923628,-0.00012171097651582988,281179,True,r_tilde,0.0007271421952320882
1144,0.0012217136732889874,0.0010868763707619596,279916,True,r_tilde,0.0007271422086843468
1145,0.00011533114781317821,0.00010263903840583002,278653,True,r_tilde,0.0007271432808379706
1146,0.00025520130124761034,0.00022718174422330727,277390,True,r_tilde,0.0007271432903925384
1147,0.0013352643996615346,0.0011893843959917899,276127,True,r_tilde,0.0007271433371750549
1148,-0.0033702793278055513,-0.0030037996665801567,274864,True,r_tilde,0.0007271446178884527
1149,-0.0006560445994792546,-0.0005850091867669188,273601,True,r_tilde,0.0007271527770660559
1150,-0.0018217356210667817,-0.0016253060577578141,272338,True,r_tilde,0.0007271530862228494
1151,0.00013581532977314137,0.00012127635134028859,271075,True,r_tilde,0.0007271554700895165
1152,-0.0009246284111126706,-0.0008260003521385858,269812,True,r_tilde,0.0007271554833392801
1153,0.0012136413919245023,0.0010847505063293344,268549,True,r_tilde,0.0007271560974473792
1154,-0.003740765691440589,-0.0033463879311788542,267286,True,r_tilde,0.0007271571554594382
1155,0.0020619417708678325,0.0018451439357389113,266023,True,r_tilde,0.000727167206882508
1156,-0.0001628784864295863,-0.0001457960068566123,264760,True,r_tilde,0.0007271702607867846
1157,0.00682548285971774,0.0061119476921050525,263497,True,r_tilde,0.0007271702798426711
1158,0.001721560763483957,0.0015416261652903306,262234,True,r_tilde,0.0007272037423494222
1159,0.000979183473754788,0.0008729084349127073,260971,True,r_tilde,0.0007272058711049815
1160,0.003959585351471894,0.0035320295379691045,259708,True,r_tilde,0.0007272065597705849
1161,-0.0063597336350641,-0.005674396441923697,258445,True,r_tilde,0.0007272178207481044
1162,0.0014188624570146404,0.0012666126687987235,257182,True,r_tilde,0.0007272468705041673
1163,0.004581232316533119,0.004089848155965728,255919,True,r_tilde,0.0007272483163970707
1164,-0.0024172888211983936,-0.0021593953098657183,254656,True,r_tilde,0.0007272633899361076
1165,-0.0008190289553648808,-0.0007316612160158918,253393,True,r_tilde,0.0007272675865782002
1166,0.003308606596239267,0.0029557438769808675,252130,True,r_tilde,0.0007272680683506484
1167,0.0013374632151309828,0.0011947689262636885,250867,True,r_tilde,0.0007272759303176991
1168,-0.005472963863638378,-0.004877672086445196,249604,True,r_tilde,0.0007272772150182737
1169,-0.0008113376527648486,-0.0007228974864587882,248341,True,r_tilde,0.0007272987268098154
1170,-0.00459235509637101,-0.004091401005704584,247078,True,r_tilde,0.0007272991995560933
1171,0.005862947403513057,0.005220136382856133,245815,True,r_tilde,0.000727314345317674
1172,0.004237742807571946,0.003773022132116174,244552,True,r_tilde,0.0007273390307249425
1173,-0.009719142426631015,-0.008655052159790183,243289,True,r_tilde,0.0007273519270589113
1174,0.0012666379449792326,0.001128550393237641,242026,True,r_tilde,0.0007274197581609339
1175,0.006967813013283736,0.006209571973514084,240763,True,r_tilde,0.0007274209101739215
1176,0.0006050456948886677,0.0005391152164050476,239500,True,r_tilde,0.0007274557707541838
1177,0.0010696072907976897,0.0009532364542825519,238237,True,r_tilde,0.0007274560336038939
1178,0.002178037680804594,0.001940521611788223,236974,True,r_tilde,0.0007274568550508744
1179,-0.0011409985109978203,-0.0010163975145403177,235711,True,r_tilde,0.0007274602611740119
1180,0.000477733907398797,0.0004256849920739674,234448,True,r_tilde,0.0007274611959303663
1181,0.00023133864161142535,0.00020625886072030787,233185,True,r_tilde,0.0007274613598006012
1182,-0.0008456597127384661,-0.0007544182793155143,231922,True,r_tilde,0.0007274613982265185
1183,0.0012128862199831355,0.0010814053401318438,230659,True,r_tilde,0.00072746191170116
1184,-0.0016322278357934585,-0.0014562903258803978,229396,True,r_tilde,0.0007274629679527434
1185,-0.0029574214735280826,-0.0026400352373083733,228133,True,r_tilde,0.0007274648808336085
1186,-8.14356841298884e-05,-7.267477211097687e-05,226870,True,r_tilde,0.0007274711606993824
1187,-0.002978024687121566,-0.0026575176775368056,225607,True,r_tilde,0.0007274711654609675
1188,-0.0017719196417807829,-0.0015804096554909144,224344,True,r_tilde,0.000727477533074933
1189,-0.00013034962480596931,-0.00011628944210525343,223081,True,r_tilde,0.0007274797873432666
1190,-0.001022820244180755,-0.0009126452537141294,221818,True,r_tilde,0.0007274797995426101
1191,8.031914082620815e-05,7.166404016072529e-05,220555,True,r_tilde,0.0007274805506729279
1192,-0.0035354924331581668,-0.0031569231959673095,219292,True,r_tilde,0.0007274805553047786
1193,0.0022322444954588345,0.0019935653376625356,218029,True,r_tilde,0.0007274895298733402
1194,-0.004086902603800681,-0.0036498473948799897,216767,True,r_tilde,0.000727493107487743
1195,0.004409108505865643,0.003937526480222822,215505,True,r_tilde,0.0007275050995517426
1196,0.004338757901673594,0.0038748914820558016,214243,True,r_tilde,0.0007275190567802746
1197,5.208343236858723e-05,4.652853331667275e-05,212981,True,r_tilde,0.000727532571911023
1198,0.0014847838045808418,0.001326894266364572,211719,True,r_tilde,0.0007275325738585548
1199,0.0034102408842978564,0.0030472033426667254,210457,True,r_tilde,0.0007275341566050207
1200,-0.0066893191620094215,-0.005971807021919444,209195,True,r_tilde,0.000727542505943313
1201,-0.006780885091255468,-0.006045817525311406,207933,True,r_tilde,0.000727574630245283
1202,0.0005054741007576309,0.00045068749850157874,206671,True,r_tilde,0.0007276076385481273
1203,0.008885905512306478,0.007924635422920268,205410,True,r_tilde,0.0007276078219645996
1204,-0.004831871188559029,-0.004311002308864322,204149,True,r_tilde,0.0007276645015848022
1205,-0.002309305747369899,-0.0020611568843837136,202888,True,r_tilde,0.0007276812599762405
1206,-0.0005663521984050681,-0.0005052105807628323,201627,True,r_tilde,0.0007276850878566751
1207,-0.0008984438253266409,-0.0008003348198562478,200366,True,r_tilde,0.0007276853180896161
1208,0.007225200524923052,0.0064370831342980975,199105,True,r_tilde,0.0007276858974861532
1209,0.0028187745666741096,0.0025105901436227054,197844,True,r_tilde,0.0007277233673827039
1210,-0.005206720724316754,-0.004643575134130192,196583,True,r_tilde,0.000727729070213556
1211,-0.001237588255715895,-0.001104077090912777,195322,True,r_tilde,0.0007277485278848273
1212,0.0009433892466907677,0.0008418462960395998,194061,True,r_tilde,0.0007277496271653149
1213,-0.0022682183401599256,-0.002025388117339241,192800,True,r_tilde,0.0007277502659249807
1214,-0.0011497794085091227,-0.001027012159262014,191539,True,r_tilde,0.0007277539584552562
1215,0.002201894437172078,0.0019673138193768707,190278,True,r_tilde,0.0007277549072712957
1216,-0.004100109386846563,-0.003663898379188946,189017,True,r_tilde,0.0007277583869939588
1217,0.006124412514278348,0.005479213429823146,187756,True,r_tilde,0.0007277704522874788
1218,0.007193536313244707,0.006436869056464007,186495,True,r_tilde,0.0007277973716172921
1219,0.0033954746821001267,0.0030402300322393606,185235,True,r_tilde,0.0007278345081319432
1220,0.0009713886692248373,0.0008704027499598276,183975,True,r_tilde,0.0007278427819069393
1221,0.00524490401624778,0.0047009644456700046,182715,True,r_tilde,0.0007278434590588516
1222,-0.004128710584579756,-0.0037019338020301013,181455,True,r_tilde,0.000727863200053951
1223,-0.00042165522327122383,-0.0003778118792551687,180195,True,r_tilde,0.0007278754324995634
1224,-0.0012153447631439366,-0.0010892228915296597,178935,True,r_tilde,0.0007278755600834106
1225,0.0014488566040073874,0.0012988635511518405,177675,True,r_tilde,0.0007278766200187164
1226,-0.007243600257159531,-0.006495288290670267,176415,True,r_tilde,0.0007278781263844026
1227,-0.0004629801635871125,-0.00041510024165623317,175155,True,r_tilde,0.0007279157774155079
1228,0.0029371595094255924,0.0026352360962613865,173895,True,r_tilde,0.0007279159312243894
1229,-0.0029191327098023463,-0.0026208410533164394,172636,True,r_tilde,0.000727922121497611
1230,0.006895949480785857,0.006187410465819999,171377,True,r_tilde,0.0007279282359668009
1231,0.006155167728208129,0.005524535977558683,170118,True,r_tilde,0.000727962357396668
1232,-0.0036334105025798715,-0.003260401556623603,168860,True,r_tilde,0.0007279895405964311
1233,-0.005151992533338714,-0.004625870014002443,167602,True,r_tilde,0.000727999012533272
1234,-0.0033280644704539947,-0.0029853776882924413,166344,True,r_tilde,0.0007280180562539711
1235,0.0008110673418699216,0.0007271294514469817,165086,True,r_tilde,0.000728026002770014
1236,0.001398655789875497,0.0012516488249408003,163828,True,r_tilde,0.0007280264747293934
1237,0.0037989625422769654,0.003403076053384681,162570,True,r_tilde,0.000728027878227812
1238,0.001876833440000449,0.0016788616390529163,161312,True,r_tilde,0.0007280382324325591
1239,-0.00021610112694706778,-0.0001933362115009548,160054,True,r_tilde,0.0007280407596019294
1240,-0.0003538096920167755,-0.0003165334900907713,158797,True,r_tilde,0.0007280407931058926
1241,-0.0026523247390616367,-0.002371806794314159,157540,True,r_tilde,0.0007280408829152388
1242,-0.005018119595693217,-0.004486943754403038,156283,True,r_tilde,0.0007280459299226589
1243,0.002638554061282618,0.0023587135538130333,155026,True,r_tilde,0.0007280639956592019
1244,0.0003574623242029816,0.0003195263712081941,153769,True,r_tilde,0.0007280689902368964
1245,0.00011942684858283234,0.00010670112205158429,152512,True,r_tilde,0.000728069081906597
1246,0.006091055677321691,0.0054439172165969075,151255,True,r_tilde,0.0007280690921388006
1247,0.003133187630936729,0.0027983483617223448,149998,True,r_tilde,0.0007280957081168489
1248,-0.00486702403123467,-0.004350483746087058,148741,True,r_tilde,0.0007281027505066426
1249,0.0004403170803423655,0.0003935030730889011,147484,True,r_tilde,0.0007281197433895837
1250,-0.000977854518604458,-0.0008744416798073973,146227,True,r_tilde,0.0007281198824700186
1251,0.004632251002981109,0.004141769573633146,144970,True,r_tilde,0.0007281205684054287
1252,-0.00295134490543309,-0.002640503666814563,143714,True,r_tilde,0.0007281359610805096
1253,0.0020025656254236803,0.0017896394109098966,142458,True,r_tilde,0.0007281422094026452
1254,0.007737550547662253,0.0069136918083461014,141202,True,r_tilde,0.0007281450861006565
1255,-0.0036895444772029437,-0.0033001579289469625,139946,True,r_tilde,0.0007281880312475398
1256,0.0042080870140341195,0.003784863312440834,138690,True,r_tilde,0.0007281977954522523
1257,0.00014749873479989186,0.00013265658276133722,137434,True,r_tilde,0.0007282104969255538
1258,0.0011595199064430748,0.0010443905583688172,136178,True,r_tilde,0.0007282105125303275
1259,-0.006366896704292337,-0.005738029642469538,134923,True,r_tilde,0.000728211476885491
1260,-0.0026071886566118533,-0.0023485913468255927,133669,True,r_tilde,0.0007282405523888936
1261,0.002061396757355983,0.0018603853062180565,132417,True,r_tilde,0.0007282454277459431
1262,0.0010266367813313616,0.0009275459856717682,131166,True,r_tilde,0.0007282484755168967
1263,-0.0005973166056928495,-0.0005399834740068525,129915,True,r_tilde,0.0007282492314644293
1264,0.006339164201009377,0.005737335463624036,128664,True,r_tilde,0.0007282494873624281
1265,0.0011277473707160756,0.0010226690894224785,127413,True,r_tilde,0.0007282783086278696
1266,0.0008686835953468135,0.0007877270676609752,126162,True,r_tilde,0.0007282792207727473
1267,-0.00202156253065035,-0.0018366366968801564,124911,True,r_tilde,0.0007282797619792226
1268,-0.004803897267739719,-0.00437602598972605,123660,True,r_tilde,0.0007282826929606557
1269,-0.0003496501095771169,-0.00031870701894142357,122410,True,r_tilde,0.00072829924381141
1270,0.0009713917342731624,0.0008865637726882677,121160,True,r_tilde,0.0007282993314903472
1271,0.00013620616602063107,0.0001246452129048159,119910,True,r_tilde,0.0007283000082220436
1272,-0.002009167145458588,-0.0018408465161882798,118660,True,r_tilde,0.0007283000215272324
1273,0.0036866837803219785,0.003380746376254971,117410,True,r_tilde,0.0007283029165952638
1274,-0.0071570024430144315,-0.006567019843100406,116161,True,r_tilde,0.0007283126641267143
1275,-0.009086694833083308,-0.00833932107021814,114912,True,r_tilde,0.0007283493983905635
1276,0.004509456917961047,0.004143502020250255,113663,True,r_tilde,0.0007284086080130366
1277,-0.004271795656197045,-0.003932936945457465,112415,True,r_tilde,0.0007284231896704967
1278,-0.002567898153429069,-0.0023686530683482898,111167,True,r_tilde,0.0007284362745913368
1279,0.001616602448355439,0.0014940007551604826,109919,True,r_tilde,0.0007284410028414312
1280,-0.007932531012363611,-0.007340718256070189,108671,True,r_tilde,0.0007284428767540954
1281,-0.002396361125395141,-0.002224882659191034,107423,True,r_tilde,0.0007284879950232879
1282,-0.0027417915637919974,-0.0025520953139563343,106175,True,r_tilde,0.000728492112382224
1283,0.000823693793218439,0.0007684287645244648,104927,True,r_tilde,0.0007284975022763595
1284,0.0019585830478021813,0.0018371261409421288,103679,True,r_tilde,0.0007284979887297099
1285,-0.008355416286171438,-0.007858317457945936,102431,True,r_tilde,0.0007285007391092556
1286,0.004630190950895804,0.004363742437312512,101183,True,r_tilde,0.0007285507919917065
1287,-0.0007580681051281361,-0.0007155718986338673,99935,True,r_tilde,0.0007285661618977293
1288,-0.004936834695296409,-0.004664310679518543,98687,True,r_tilde,0.0007285665738862863
